Partner_Encoded,Dependents_Encoded,PhoneService_Encoded,PaperlessBilling_Encoded,TenureCategory_Encoded,ServiceAdoptionLevel_Encoded,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_StandardScaled,MonthlyCharges_StandardScaled,TotalCharges_StandardScaled,ServiceAdoptionScore_StandardScaled,AvgChargesPerService_StandardScaled,TotalServices_StandardScaled,PaymentReliabilityScore_StandardScaled,ContractReliabilityScore_StandardScaled,OverallReliabilityScore_StandardScaled,Churn
1,1,1,0,1,0,1,0,0,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.38159658183809786,0.5679459641378485,-0.20686374553860323,-0.5617762440782015,1.0367762194917973,-0.06323933174628321,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,1,1,0,1,0,0,0,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.10704778280226633,-1.3447823830533592,-0.6433039477775518,-1.103033437928102,-1.2613383276656243,-0.9280832414338016,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,2,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.247217966963116,-1.4876969250676457,-0.47227938937681546,-1.103033437928102,-0.7333555417407024,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,0,1,1,1,0,0,1,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.1960038562387048,0.8338334841644282,-0.8961899967271251,0.5207381436215996,0.6491257003521844,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,0
1,0,1,1,2,2,0,1,1,1,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.9214550572028734,1.6231870592433366,1.7704519182517753,1.6032525313214008,-0.004677544791687891,1.6664484876287537,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
1,1,0,1,2,2,0,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.0436161483629645,-0.3078210549496983,0.3914023512479789,1.0619953374715,-0.9417697993426452,0.369182623097476,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,0,1,1,1,1,0,0,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.10704778280226633,-0.6119299059800988,-0.2725117638283738,0.5207381436215996,-0.9362120858065935,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,1,1,0,1,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0843365120829946,0.5480044001358552,1.0410662580530976,-0.02051905022830094,1.0034299382754872,-0.06323933174628321,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,1,1,1,2,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.8400143297628127,-1.4926823160681442,-0.5471922489574811,-1.103033437928102,-0.7541969675008965,-1.360505196277561,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,0,1,1,2,2,0,0,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.7178532386027215,1.3356961782145975,1.2982317813132274,1.0619953374715,0.13330041278737628,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,0
1,0,1,1,2,2,0,1,1,1,1,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1.2879383306831464,0.37683930911874425,1.1201924145065276,1.0619953374715,-0.8688248091819655,1.2340265327849944,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,0,0,2,1,1,1,1,0,0,0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1.6137012404433893,-0.7531826509942192,0.3010039712239601,0.5207381436215996,-1.1724149110887951,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,1,1,1,0,1,0,0,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,1.6137012404433893,0.6659919871476498,1.703811238395123,0.5207381436215996,0.4152385890433375,0.369182623097476,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,1,1,0,0,0,1,1,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,-0.21871512695797646,0.22727757910379318,-0.14234074369129845,0.5207381436215996,-0.6698388156143963,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
1,1,1,0,2,0,0,0,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.3286586944031769,-1.288281285047711,-0.275688280842395,-1.103033437928102,-1.1038697774774897,-0.9280832414338016,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,1,1,1,0,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.9214550572028734,0.042818112085353605,0.5216395488228462,0.5207381436215996,-0.8901624593650215,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,1,1,0,2,1,1,1,1,0,0,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,1.6137012404433893,-0.010359391919962149,1.0766035421474593,0.5207381436215996,-0.9536791854913276,0.8016045779412352,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,1,2,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1.247217966963116,-1.4677553610656522,-0.4328155773067887,-1.103033437928102,-0.6499898386999251,-1.360505196277561,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,1,1,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1.1145631287986442,-0.3011738669490337,-0.8913369846223705,-0.5617762440782015,-0.4165658701857493,-0.06323933174628321,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
1,1,0,1,2,1,1,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,1.4915401492832983,-0.6916961619880726,0.30016572367859334,0.5207381436215996,-1.0695972106718366,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,0,0,1,1,0,0,1,0,1,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,-0.7073594915983407,-0.46569176996548,-0.702157749120666,0.5207381436215996,-0.6916726902203137,-0.06323933174628321,-1.260243143163744,0.3712710329765762,-0.5587281201758802,0
0,0,1,1,1,1,1,1,0,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.5142514200025698,-0.07350767792627502,0.2279661390474041,0.5207381436215996,-0.6152541290996019,0.369182623097476,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,1,1,0,2,0,0,0,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1.5322605130033284,-1.3082228490497045,-0.21956981359468783,-1.103033437928102,-1.1594469128380076,-0.9280832414338016,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
0,0,1,0,2,2,1,0,1,1,0,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,1.2879383306831464,1.1462513201956595,1.8837256326059324,1.0619953374715,-0.06469313193446943,1.2340265327849944,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,0,2,2,1,1,1,1,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.5322605130033284,0.720831288153132,1.6193467686264633,2.1445097251713015,-0.8429660031461684,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,2,1,1,1,1,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.6137012404433893,1.6879971422498155,2.7113186104880973,2.1445097251713015,-0.30124331431267454,2.098870442472513,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
0,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.462769970065154,-0.9966252881496135,-1.103033437928102,-0.629148412939731,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
1,1,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.18848851024232702,-1.4943441130683104,-0.7070769386632128,-1.103033437928102,-0.7611441094209613,-1.360505196277561,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.9924020376385531,-1.4727407520661506,-0.9341758460197946,-1.103033437928102,-0.6708312644601198,-1.360505196277561,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.06632741908223598,-1.4860351280674797,-0.7062166319719153,-1.103033437928102,-0.7264083998206375,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,1,1,1,2,2,1,1,1,1,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.5322605130033284,1.656422999246659,2.4718445222643917,2.1445097251713015,-0.3276424536089208,2.098870442472513,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
1,1,1,1,2,2,1,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.9214550572028734,0.6759627691486464,1.0492281420474576,1.6032525313214008,-0.8846488546665572,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,0,2,0,0,0,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.9621754209229036,-1.3447823830533592,-0.44913934529550853,-1.103033437928102,-1.2613383276656243,-0.9280832414338016,-1.260243143163744,0.3712710329765762,-0.5587281201758802,0
1,1,1,0,2,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.125056875803025,-1.4993295040688086,-0.49323557801098283,-1.103033437928102,-0.781985535181156,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,0,1,1,2,1,1,1,0,1,1,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.5956921474426305,-0.1582593249347472,0.21570125390993364,1.6032525313214008,-1.1303350800301173,0.8016045779412352,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,2,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1.6137012404433893,-1.4926823160681442,-0.3730794101264464,-1.103033437928102,-0.7541969675008965,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,2,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1.125056875803025,-1.4561227820644893,-0.44523487646577425,-1.103033437928102,-0.6013598452594722,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.18848851024232702,-1.4926823160681442,-0.6597821297877866,-1.103033437928102,-0.7541969675008965,-1.360505196277561,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,1,0,1,2,1,0,1,1,0,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.9621754209229036,-0.952598291014154,-0.1359877096632561,-0.02051905022830094,-1.004294076623228,-0.49566128659004244,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,0,1,0,1,2,1,1,0,1,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.5956921474426305,0.3087056321119333,0.5367280046394469,1.0619953374715,-0.940033013862629,1.2340265327849944,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
0,0,1,0,1,1,0,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.015113308357824713,-0.33607160395252245,-0.19837097435528275,-0.02051905022830094,-0.4749218623142935,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
1,1,0,1,2,2,0,1,1,1,1,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.4100994218432374,-0.1732154979362424,0.8047907459893432,1.6032525313214008,-1.148199159253141,0.8016045779412352,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
1,0,1,1,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.35136996512244845,-1.4960059100684764,-0.608957857563448,-1.103033437928102,-0.7680912513410262,-1.360505196277561,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
1,1,1,0,2,2,0,1,0,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,1.125056875803025,0.40508985812156867,0.9989332893254559,1.0619953374715,-0.4574547626295589,0.8016045779412352,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,1,2,1,1,0,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.5956921474426305,0.682609957149311,0.8062687087667004,1.6032525313214008,-0.8784736174042773,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,2,1,1,1,0,1,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,1.6137012404433893,1.5251410362335358,2.5526471738085545,1.6032525313214008,-0.09576229441031464,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,-1.2367242199587352,-0.018668376920792765,-0.9424039074519468,0.5207381436215996,-0.5388355679788889,0.369182623097476,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
0,0,1,0,1,1,0,0,1,1,0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.21871512695797646,-0.17653909193657447,-0.29474738292652186,-0.02051905022830094,-0.7588283954476066,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,0
0,0,1,0,2,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.7992939660427822,-1.4544609850643233,-0.5173021062213792,-1.103033437928102,-0.5944127033394072,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,1,1,0,1,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.6666391278783103,0.9933659961803764,-0.36114541217793633,0.5207381436215996,0.8714342417942569,0.369182623097476,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.0738427650786138,-1.4993295040688086,-0.9542276096708033,-1.103033437928102,-0.781985535181156,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
